teamId,teamIdsByProvider,sportId,shortCode,market,marketAbbr,name,nameShort,fullname,primaryColor,sportid2,eventgroupid,generalSportName,sportname,teamwebsite,otherwebsite,Column1
1535,"{'6': '583eccfa-fb46-11e1-82cb-f4ce4684ea4c', '15': '32898'}",4,BOS,Boston,BOS,Celtics,Celtics,Boston Celtics,#008348,4,42648,Basketball,NBA,https://www.nba.com/celtics/,None,"{""teamId"":""1535"", ""teamIdsByProvider"":""{'6': '583eccfa-fb46-11e1-82cb-f4ce4684ea4c', '15': '32898'}"", ""sportId"":""4"", ""shortCode"":""BOS"", ""market"":""Boston"", ""marketAbbr"":""BOS"", ""name"":""Celtics"", ""nameShort"":""Celtics"", ""fullname"":""Boston Celtics"", ""primaryColor"":""#008348"", ""sportid2"":""4"", ""eventgroupid"":""42648"", ""generalSportName"":""Basketball"", ""sportname"":""NBA"", ""teamwebsite"":""https://www.nba.com/celtics/""}"
1532,"{'6': '583ec70e-fb46-11e1-82cb-f4ce4684ea4c', '15': '32940'}",4,NYK,New York,NY,Knicks,Knicks,New York Knicks,#006BB6,4,42648,Basketball,NBA,https://www.nba.com/knicks/,None,"{""teamId"":""1532"", ""teamIdsByProvider"":""{'6': '583ec70e-fb46-11e1-82cb-f4ce4684ea4c', '15': '32940'}"", ""sportId"":""4"", ""shortCode"":""NYK"", ""market"":""New York"", ""marketAbbr"":""NY"", ""name"":""Knicks"", ""nameShort"":""Knicks"", ""fullname"":""New York Knicks"", ""primaryColor"":""#006BB6"", ""sportid2"":""4"", ""eventgroupid"":""42648"", ""generalSportName"":""Basketball"", ""sportname"":""NBA"", ""teamwebsite"":""https://www.nba.com/knicks/""}"
1533,"{'6': '583ec87d-fb46-11e1-82cb-f4ce4684ea4c', '15': '32947'}",4,PHI,Philadelphia,PHI,76ers,76ers,Philadelphia 76ers,#006BB6,4,42648,Basketball,NBA,https://www.nba.com/sixers/,None,"{""teamId"":""1533"", ""teamIdsByProvider"":""{'6': '583ec87d-fb46-11e1-82cb-f4ce4684ea4c', '15': '32947'}"", ""sportId"":""4"", ""shortCode"":""PHI"", ""market"":""Philadelphia"", ""marketAbbr"":""PHI"", ""name"":""76ers"", ""nameShort"":""76ers"", ""fullname"":""Philadelphia 76ers"", ""primaryColor"":""#006BB6"", ""sportid2"":""4"", ""eventgroupid"":""42648"", ""generalSportName"":""Basketball"", ""sportname"":""NBA"", ""teamwebsite"":""https://www.nba.com/sixers/""}"
1534,"{'6': '583ec9d6-fb46-11e1-82cb-f4ce4684ea4c', '15': '32902'}",4,BKN,Brooklyn,BKN,Nets,Nets,Brooklyn Nets,#000000,4,42648,Basketball,NBA,https://www.nba.com/nets/,None,"{""teamId"":""1534"", ""teamIdsByProvider"":""{'6': '583ec9d6-fb46-11e1-82cb-f4ce4684ea4c', '15': '32902'}"", ""sportId"":""4"", ""shortCode"":""BKN"", ""market"":""Brooklyn"", ""marketAbbr"":""BKN"", ""name"":""Nets"", ""nameShort"":""Nets"", ""fullname"":""Brooklyn Nets"", ""primaryColor"":""#000000"", ""sportid2"":""4"", ""eventgroupid"":""42648"", ""generalSportName"":""Basketball"", ""sportname"":""NBA"", ""teamwebsite"":""https://www.nba.com/nets/""}"
1536,"{'6': '583ecda6-fb46-11e1-82cb-f4ce4684ea4c', '15': '32957'}",4,TOR,Toronto,TOR,Raptors,Raptors,Toronto Raptors,#CE1141,4,42648,Basketball,NBA,https://www.nba.com/raptors/,None,"{""teamId"":""1536"", ""teamIdsByProvider"":""{'6': '583ecda6-fb46-11e1-82cb-f4ce4684ea4c', '15': '32957'}"", ""sportId"":""4"", ""shortCode"":""TOR"", ""market"":""Toronto"", ""marketAbbr"":""TOR"", ""name"":""Raptors"", ""nameShort"":""Raptors"", ""fullname"":""Toronto Raptors"", ""primaryColor"":""#CE1141"", ""sportid2"":""4"", ""eventgroupid"":""42648"", ""generalSportName"":""Basketball"", ""sportname"":""NBA"", ""teamwebsite"":""https://www.nba.com/raptors/""}"
1541,"{'6': '583ecefd-fb46-11e1-82cb-f4ce4684ea4c', '15': '32933'}",4,MIL,Milwaukee,MIL,Bucks,Bucks,Milwaukee Bucks,#00471B,4,42648,Basketball,NBA,https://www.nba.com/bucks/,None,"{""teamId"":""1541"", ""teamIdsByProvider"":""{'6': '583ecefd-fb46-11e1-82cb-f4ce4684ea4c', '15': '32933'}"", ""sportId"":""4"", ""shortCode"":""MIL"", ""market"":""Milwaukee"", ""marketAbbr"":""MIL"", ""name"":""Bucks"", ""nameShort"":""Bucks"", ""fullname"":""Milwaukee Bucks"", ""primaryColor"":""#00471B"", ""sportid2"":""4"", ""eventgroupid"":""42648"", ""generalSportName"":""Basketball"", ""sportname"":""NBA"", ""teamwebsite"":""https://www.nba.com/bucks/""}"
1538,"{'6': '583ec773-fb46-11e1-82cb-f4ce4684ea4c', '15': '32908'}",4,CLE,Cleveland,CLE,Cavaliers,Cavaliers,Cleveland Cavaliers,#F95726,4,42648,Basketball,NBA,https://www.nba.com/cavaliers/,None,"{""teamId"":""1538"", ""teamIdsByProvider"":""{'6': '583ec773-fb46-11e1-82cb-f4ce4684ea4c', '15': '32908'}"", ""sportId"":""4"", ""shortCode"":""CLE"", ""market"":""Cleveland"", ""marketAbbr"":""CLE"", ""name"":""Cavaliers"", ""nameShort"":""Cavaliers"", ""fullname"":""Cleveland Cavaliers"", ""primaryColor"":""#F95726"", ""sportid2"":""4"", ""eventgroupid"":""42648"", ""generalSportName"":""Basketball"", ""sportname"":""NBA"", ""teamwebsite"":""https://www.nba.com/cavaliers/""}"
1539,"{'6': '583ec7cd-fb46-11e1-82cb-f4ce4684ea4c', '15': '32922'}",4,IND,Indiana,IND,Pacers,Pacers,Indiana Pacers,#002D62,4,42648,Basketball,NBA,https://www.nba.com/pacers/,None,"{""teamId"":""1539"", ""teamIdsByProvider"":""{'6': '583ec7cd-fb46-11e1-82cb-f4ce4684ea4c', '15': '32922'}"", ""sportId"":""4"", ""shortCode"":""IND"", ""market"":""Indiana"", ""marketAbbr"":""IND"", ""name"":""Pacers"", ""nameShort"":""Pacers"", ""fullname"":""Indiana Pacers"", ""primaryColor"":""#002D62"", ""sportid2"":""4"", ""eventgroupid"":""42648"", ""generalSportName"":""Basketball"", ""sportname"":""NBA"", ""teamwebsite"":""https://www.nba.com/pacers/""}"
1537,"{'6': '583ec5fd-fb46-11e1-82cb-f4ce4684ea4c', '15': '32906'}",4,CHI,Chicago,CHI,Bulls,Bulls,Chicago Bulls,#CE1141,4,42648,Basketball,NBA,https://www.nba.com/bulls/,None,"{""teamId"":""1537"", ""teamIdsByProvider"":""{'6': '583ec5fd-fb46-11e1-82cb-f4ce4684ea4c', '15': '32906'}"", ""sportId"":""4"", ""shortCode"":""CHI"", ""market"":""Chicago"", ""marketAbbr"":""CHI"", ""name"":""Bulls"", ""nameShort"":""Bulls"", ""fullname"":""Chicago Bulls"", ""primaryColor"":""#CE1141"", ""sportid2"":""4"", ""eventgroupid"":""42648"", ""generalSportName"":""Basketball"", ""sportname"":""NBA"", ""teamwebsite"":""https://www.nba.com/bulls/""}"
1540,"{'6': '583ec928-fb46-11e1-82cb-f4ce4684ea4c', '15': '32915'}",4,DET,Detroit,DET,Pistons,Pistons,Detroit Pistons,#C8102E,4,42648,Basketball,NBA,https://www.nba.com/pistons/,None,"{""teamId"":""1540"", ""teamIdsByProvider"":""{'6': '583ec928-fb46-11e1-82cb-f4ce4684ea4c', '15': '32915'}"", ""sportId"":""4"", ""shortCode"":""DET"", ""market"":""Detroit"", ""marketAbbr"":""DET"", ""name"":""Pistons"", ""nameShort"":""Pistons"", ""fullname"":""Detroit Pistons"", ""primaryColor"":""#C8102E"", ""sportid2"":""4"", ""eventgroupid"":""42648"", ""generalSportName"":""Basketball"", ""sportname"":""NBA"", ""teamwebsite"":""https://www.nba.com/pistons/""}"
1531,"{'6': '583ed157-fb46-11e1-82cb-f4ce4684ea4c', '15': '32945'}",4,ORL,Orlando,ORL,Magic,Magic,Orlando Magic,#0077C0,4,42648,Basketball,NBA,https://www.nba.com/magic/,None,"{""teamId"":""1531"", ""teamIdsByProvider"":""{'6': '583ed157-fb46-11e1-82cb-f4ce4684ea4c', '15': '32945'}"", ""sportId"":""4"", ""shortCode"":""ORL"", ""market"":""Orlando"", ""marketAbbr"":""ORL"", ""name"":""Magic"", ""nameShort"":""Magic"", ""fullname"":""Orlando Magic"", ""primaryColor"":""#0077C0"", ""sportid2"":""4"", ""eventgroupid"":""42648"", ""generalSportName"":""Basketball"", ""sportname"":""NBA"", ""teamwebsite"":""https://www.nba.com/magic/""}"
1530,"{'6': '583ecea6-fb46-11e1-82cb-f4ce4684ea4c', '15': '32931'}",4,MIA,Miami,MIA,Heat,Heat,Miami Heat,#98002E,4,42648,Basketball,NBA,https://www.nba.com/heat/,None,"{""teamId"":""1530"", ""teamIdsByProvider"":""{'6': '583ecea6-fb46-11e1-82cb-f4ce4684ea4c', '15': '32931'}"", ""sportId"":""4"", ""shortCode"":""MIA"", ""market"":""Miami"", ""marketAbbr"":""MIA"", ""name"":""Heat"", ""nameShort"":""Heat"", ""fullname"":""Miami Heat"", ""primaryColor"":""#98002E"", ""sportid2"":""4"", ""eventgroupid"":""42648"", ""generalSportName"":""Basketball"", ""sportname"":""NBA"", ""teamwebsite"":""https://www.nba.com/heat/""}"
1529,"{'6': '583ecb8f-fb46-11e1-82cb-f4ce4684ea4c', '15': '32892'}",4,ATL,Atlanta,ATL,Hawks,Hawks,Atlanta Hawks,#E03A3E,4,42648,Basketball,NBA,https://www.nba.com/hawks/,None,"{""teamId"":""1529"", ""teamIdsByProvider"":""{'6': '583ecb8f-fb46-11e1-82cb-f4ce4684ea4c', '15': '32892'}"", ""sportId"":""4"", ""shortCode"":""ATL"", ""market"":""Atlanta"", ""marketAbbr"":""ATL"", ""name"":""Hawks"", ""nameShort"":""Hawks"", ""fullname"":""Atlanta Hawks"", ""primaryColor"":""#E03A3E"", ""sportid2"":""4"", ""eventgroupid"":""42648"", ""generalSportName"":""Basketball"", ""sportname"":""NBA"", ""teamwebsite"":""https://www.nba.com/hawks/""}"
1528,"{'6': '583ec97e-fb46-11e1-82cb-f4ce4684ea4c', '15': '32904'}",4,CHA,Charlotte,CHA,Hornets,Hornets,Charlotte Hornets,#006C3A,4,42648,Basketball,NBA,https://www.nba.com/hornets/,None,"{""teamId"":""1528"", ""teamIdsByProvider"":""{'6': '583ec97e-fb46-11e1-82cb-f4ce4684ea4c', '15': '32904'}"", ""sportId"":""4"", ""shortCode"":""CHA"", ""market"":""Charlotte"", ""marketAbbr"":""CHA"", ""name"":""Hornets"", ""nameShort"":""Hornets"", ""fullname"":""Charlotte Hornets"", ""primaryColor"":""#006C3A"", ""sportid2"":""4"", ""eventgroupid"":""42648"", ""generalSportName"":""Basketball"", ""sportname"":""NBA"", ""teamwebsite"":""https://www.nba.com/hornets/""}"
1527,"{'6': '583ec8d4-fb46-11e1-82cb-f4ce4684ea4c', '15': '32962'}",4,WAS,Washington,WAS,Wizards,Wizards,Washington Wizards,#46497A,4,42648,Basketball,NBA,https://www.nba.com/wizards/,None,"{""teamId"":""1527"", ""teamIdsByProvider"":""{'6': '583ec8d4-fb46-11e1-82cb-f4ce4684ea4c', '15': '32962'}"", ""sportId"":""4"", ""shortCode"":""WAS"", ""market"":""Washington"", ""marketAbbr"":""WAS"", ""name"":""Wizards"", ""nameShort"":""Wizards"", ""fullname"":""Washington Wizards"", ""primaryColor"":""#46497A"", ""sportid2"":""4"", ""eventgroupid"":""42648"", ""generalSportName"":""Basketball"", ""sportname"":""NBA"", ""teamwebsite"":""https://www.nba.com/wizards/""}"
1546,"{'6': '583ed102-fb46-11e1-82cb-f4ce4684ea4c', '15': '32913'}",4,DEN,Denver,DEN,Nuggets,Nuggets,Denver Nuggets,#0E2240,4,42648,Basketball,NBA,https://www.nba.com/nuggets/,None,"{""teamId"":""1546"", ""teamIdsByProvider"":""{'6': '583ed102-fb46-11e1-82cb-f4ce4684ea4c', '15': '32913'}"", ""sportId"":""4"", ""shortCode"":""DEN"", ""market"":""Denver"", ""marketAbbr"":""DEN"", ""name"":""Nuggets"", ""nameShort"":""Nuggets"", ""fullname"":""Denver Nuggets"", ""primaryColor"":""#0E2240"", ""sportid2"":""4"", ""eventgroupid"":""42648"", ""generalSportName"":""Basketball"", ""sportname"":""NBA"", ""teamwebsite"":""https://www.nba.com/nuggets/""}"
1542,"{'6': '583eca2f-fb46-11e1-82cb-f4ce4684ea4c', '15': '32935'}",4,MIN,Minnesota,MIN,Timberwolves,T-Wolves,Minnesota Timberwolves,#862334,4,42648,Basketball,NBA,https://www.nba.com/timberwolves/,None,"{""teamId"":""1542"", ""teamIdsByProvider"":""{'6': '583eca2f-fb46-11e1-82cb-f4ce4684ea4c', '15': '32935'}"", ""sportId"":""4"", ""shortCode"":""MIN"", ""market"":""Minnesota"", ""marketAbbr"":""MIN"", ""name"":""Timberwolves"", ""nameShort"":""T-Wolves"", ""fullname"":""Minnesota Timberwolves"", ""primaryColor"":""#862334"", ""sportid2"":""4"", ""eventgroupid"":""42648"", ""generalSportName"":""Basketball"", ""sportname"":""NBA"", ""teamwebsite"":""https://www.nba.com/timberwolves/""}"
1544,"{'6': '583ecfff-fb46-11e1-82cb-f4ce4684ea4c', '15': '32942'}",4,OKC,Oklahoma City,OKC,Thunder,Thunder,Oklahoma City Thunder,#007AC1,4,42648,Basketball,NBA,https://www.nba.com/thunder/,None,"{""teamId"":""1544"", ""teamIdsByProvider"":""{'6': '583ecfff-fb46-11e1-82cb-f4ce4684ea4c', '15': '32942'}"", ""sportId"":""4"", ""shortCode"":""OKC"", ""market"":""Oklahoma City"", ""marketAbbr"":""OKC"", ""name"":""Thunder"", ""nameShort"":""Thunder"", ""fullname"":""Oklahoma City Thunder"", ""primaryColor"":""#007AC1"", ""sportid2"":""4"", ""eventgroupid"":""42648"", ""generalSportName"":""Basketball"", ""sportname"":""NBA"", ""teamwebsite"":""https://www.nba.com/thunder/""}"
1543,"{'6': '583ece50-fb46-11e1-82cb-f4ce4684ea4c', '15': '32959'}",4,UTA,Utah,UT,Jazz,Jazz,Utah Jazz,#002B5C,4,42648,Basketball,NBA,https://www.nba.com/jazz/,None,"{""teamId"":""1543"", ""teamIdsByProvider"":""{'6': '583ece50-fb46-11e1-82cb-f4ce4684ea4c', '15': '32959'}"", ""sportId"":""4"", ""shortCode"":""UTA"", ""market"":""Utah"", ""marketAbbr"":""UT"", ""name"":""Jazz"", ""nameShort"":""Jazz"", ""fullname"":""Utah Jazz"", ""primaryColor"":""#002B5C"", ""sportid2"":""4"", ""eventgroupid"":""42648"", ""generalSportName"":""Basketball"", ""sportname"":""NBA"", ""teamwebsite"":""https://www.nba.com/jazz/""}"
1545,"{'6': '583ed056-fb46-11e1-82cb-f4ce4684ea4c', '15': '32952'}",4,POR,Portland,POR,Trail Blazers,Blazers,Portland Trail Blazers,#E03A3E,4,42648,Basketball,NBA,https://www.nba.com/blazers/,None,"{""teamId"":""1545"", ""teamIdsByProvider"":""{'6': '583ed056-fb46-11e1-82cb-f4ce4684ea4c', '15': '32952'}"", ""sportId"":""4"", ""shortCode"":""POR"", ""market"":""Portland"", ""marketAbbr"":""POR"", ""name"":""Trail Blazers"", ""nameShort"":""Blazers"", ""fullname"":""Portland Trail Blazers"", ""primaryColor"":""#E03A3E"", ""sportid2"":""4"", ""eventgroupid"":""42648"", ""generalSportName"":""Basketball"", ""sportname"":""NBA"", ""teamwebsite"":""https://www.nba.com/blazers/""}"
1554,"{'6': '583ecdfb-fb46-11e1-82cb-f4ce4684ea4c', '15': '32925'}",4,LAC,LA,LA,Clippers,Clippers,LA Clippers,#C8102E,4,42648,Basketball,NBA,None,None,"{""teamId"":""1554"", ""teamIdsByProvider"":""{'6': '583ecdfb-fb46-11e1-82cb-f4ce4684ea4c', '15': '32925'}"", ""sportId"":""4"", ""shortCode"":""LAC"", ""market"":""LA"", ""marketAbbr"":""LA"", ""name"":""Clippers"", ""nameShort"":""Clippers"", ""fullname"":""LA Clippers"", ""primaryColor"":""#C8102E"", ""sportid2"":""4"", ""eventgroupid"":""42648"", ""generalSportName"":""Basketball"", ""sportname"":""NBA"", ""teamwebsite"":""None""}"
1556,"{'6': '583ed0ac-fb46-11e1-82cb-f4ce4684ea4c', '15': '32954'}",4,SAC,Sacramento,SAC,Kings,Kings,Sacramento Kings,#5A2D81,4,42648,Basketball,NBA,https://www.nba.com/kings/,None,"{""teamId"":""1556"", ""teamIdsByProvider"":""{'6': '583ed0ac-fb46-11e1-82cb-f4ce4684ea4c', '15': '32954'}"", ""sportId"":""4"", ""shortCode"":""SAC"", ""market"":""Sacramento"", ""marketAbbr"":""SAC"", ""name"":""Kings"", ""nameShort"":""Kings"", ""fullname"":""Sacramento Kings"", ""primaryColor"":""#5A2D81"", ""sportid2"":""4"", ""eventgroupid"":""42648"", ""generalSportName"":""Basketball"", ""sportname"":""NBA"", ""teamwebsite"":""https://www.nba.com/kings/""}"
1555,"{'6': '583ecfa8-fb46-11e1-82cb-f4ce4684ea4c', '15': '32949'}",4,PHX,Phoenix,PHX,Suns,Suns,Phoenix Suns,#1D1160,4,42648,Basketball,NBA,https://www.nba.com/suns/,None,"{""teamId"":""1555"", ""teamIdsByProvider"":""{'6': '583ecfa8-fb46-11e1-82cb-f4ce4684ea4c', '15': '32949'}"", ""sportId"":""4"", ""shortCode"":""PHX"", ""market"":""Phoenix"", ""marketAbbr"":""PHX"", ""name"":""Suns"", ""nameShort"":""Suns"", ""fullname"":""Phoenix Suns"", ""primaryColor"":""#1D1160"", ""sportid2"":""4"", ""eventgroupid"":""42648"", ""generalSportName"":""Basketball"", ""sportname"":""NBA"", ""teamwebsite"":""https://www.nba.com/suns/""}"
1553,"{'6': '583ecae2-fb46-11e1-82cb-f4ce4684ea4c', '15': '32927'}",4,LAL,Los Angeles,LA,Lakers,Lakers,Los Angeles Lakers,#552583,4,42648,Basketball,NBA,https://www.nba.com/lakers/,None,"{""teamId"":""1553"", ""teamIdsByProvider"":""{'6': '583ecae2-fb46-11e1-82cb-f4ce4684ea4c', '15': '32927'}"", ""sportId"":""4"", ""shortCode"":""LAL"", ""market"":""Los Angeles"", ""marketAbbr"":""LA"", ""name"":""Lakers"", ""nameShort"":""Lakers"", ""fullname"":""Los Angeles Lakers"", ""primaryColor"":""#552583"", ""sportid2"":""4"", ""eventgroupid"":""42648"", ""generalSportName"":""Basketball"", ""sportname"":""NBA"", ""teamwebsite"":""https://www.nba.com/lakers/""}"
1552,"{'6': '583ec825-fb46-11e1-82cb-f4ce4684ea4c', '15': '32917'}",4,GSW,Golden State,GSW,Warriors,Warriors,Golden State Warriors,#1D428A,4,42648,Basketball,NBA,https://www.nba.com/warriors/,None,"{""teamId"":""1552"", ""teamIdsByProvider"":""{'6': '583ec825-fb46-11e1-82cb-f4ce4684ea4c', '15': '32917'}"", ""sportId"":""4"", ""shortCode"":""GSW"", ""market"":""Golden State"", ""marketAbbr"":""GSW"", ""name"":""Warriors"", ""nameShort"":""Warriors"", ""fullname"":""Golden State Warriors"", ""primaryColor"":""#1D428A"", ""sportid2"":""4"", ""eventgroupid"":""42648"", ""generalSportName"":""Basketball"", ""sportname"":""NBA"", ""teamwebsite"":""https://www.nba.com/warriors/""}"
1551,"{'6': '583ecf50-fb46-11e1-82cb-f4ce4684ea4c', '15': '32911'}",4,DAL,Dallas,DAL,Mavericks,Mavericks,Dallas Mavericks,#00538C,4,42648,Basketball,NBA,https://www.nba.com/mavericks/,None,"{""teamId"":""1551"", ""teamIdsByProvider"":""{'6': '583ecf50-fb46-11e1-82cb-f4ce4684ea4c', '15': '32911'}"", ""sportId"":""4"", ""shortCode"":""DAL"", ""market"":""Dallas"", ""marketAbbr"":""DAL"", ""name"":""Mavericks"", ""nameShort"":""Mavericks"", ""fullname"":""Dallas Mavericks"", ""primaryColor"":""#00538C"", ""sportid2"":""4"", ""eventgroupid"":""42648"", ""generalSportName"":""Basketball"", ""sportname"":""NBA"", ""teamwebsite"":""https://www.nba.com/mavericks/""}"
1549,"{'6': '583ecc9a-fb46-11e1-82cb-f4ce4684ea4c', '15': '32938'}",4,NOP,New Orleans,NO,Pelicans,Pelicans,New Orleans Pelicans,#0C2340,4,42648,Basketball,NBA,https://www.nba.com/pelicans/,None,"{""teamId"":""1549"", ""teamIdsByProvider"":""{'6': '583ecc9a-fb46-11e1-82cb-f4ce4684ea4c', '15': '32938'}"", ""sportId"":""4"", ""shortCode"":""NOP"", ""market"":""New Orleans"", ""marketAbbr"":""NO"", ""name"":""Pelicans"", ""nameShort"":""Pelicans"", ""fullname"":""New Orleans Pelicans"", ""primaryColor"":""#0C2340"", ""sportid2"":""4"", ""eventgroupid"":""42648"", ""generalSportName"":""Basketball"", ""sportname"":""NBA"", ""teamwebsite"":""https://www.nba.com/pelicans/""}"
1548,"{'6': '583ecb3a-fb46-11e1-82cb-f4ce4684ea4c', '15': '32919'}",4,HOU,Houston,HOU,Rockets,Rockets,Houston Rockets,#941D16,4,42648,Basketball,NBA,https://www.nba.com/rockets/,None,"{""teamId"":""1548"", ""teamIdsByProvider"":""{'6': '583ecb3a-fb46-11e1-82cb-f4ce4684ea4c', '15': '32919'}"", ""sportId"":""4"", ""shortCode"":""HOU"", ""market"":""Houston"", ""marketAbbr"":""HOU"", ""name"":""Rockets"", ""nameShort"":""Rockets"", ""fullname"":""Houston Rockets"", ""primaryColor"":""#941D16"", ""sportid2"":""4"", ""eventgroupid"":""42648"", ""generalSportName"":""Basketball"", ""sportname"":""NBA"", ""teamwebsite"":""https://www.nba.com/rockets/""}"
1547,"{'6': '583eca88-fb46-11e1-82cb-f4ce4684ea4c', '15': '32929'}",4,MEM,Memphis,MEM,Grizzlies,Grizzlies,Memphis Grizzlies,#2B6FEC,4,42648,Basketball,NBA,https://www.nba.com/grizzlies/,None,"{""teamId"":""1547"", ""teamIdsByProvider"":""{'6': '583eca88-fb46-11e1-82cb-f4ce4684ea4c', '15': '32929'}"", ""sportId"":""4"", ""shortCode"":""MEM"", ""market"":""Memphis"", ""marketAbbr"":""MEM"", ""name"":""Grizzlies"", ""nameShort"":""Grizzlies"", ""fullname"":""Memphis Grizzlies"", ""primaryColor"":""#2B6FEC"", ""sportid2"":""4"", ""eventgroupid"":""42648"", ""generalSportName"":""Basketball"", ""sportname"":""NBA"", ""teamwebsite"":""https://www.nba.com/grizzlies/""}"
1550,"{'6': '583ecd4f-fb46-11e1-82cb-f4ce4684ea4c', '15': '32955'}",4,SAS,San Antonio,SA,Spurs,Spurs,San Antonio Spurs,#C4CED4,4,42648,Basketball,NBA,https://www.nba.com/spurs/,None,"{""teamId"":""1550"", ""teamIdsByProvider"":""{'6': '583ecd4f-fb46-11e1-82cb-f4ce4684ea4c', '15': '32955'}"", ""sportId"":""4"", ""shortCode"":""SAS"", ""market"":""San Antonio"", ""marketAbbr"":""SA"", ""name"":""Spurs"", ""nameShort"":""Spurs"", ""fullname"":""San Antonio Spurs"", ""primaryColor"":""#C4CED4"", ""sportid2"":""4"", ""eventgroupid"":""42648"", ""generalSportName"":""Basketball"", ""sportname"":""NBA"", ""teamwebsite"":""https://www.nba.com/spurs/""}"
86,"{'6': '619c5384-3660-44ac-b2ad-597ccb3854c7', '15': '8233'}",5,SMU,SMU,SMU,Mustangs,Mustangs,SMU Mustangs,#FB3941,5,87637,Football,CFB,None,None,"{""teamId"":""86"", ""teamIdsByProvider"":""{'6': '619c5384-3660-44ac-b2ad-597ccb3854c7', '15': '8233'}"", ""sportId"":""5"", ""shortCode"":""SMU"", ""market"":""SMU"", ""marketAbbr"":""SMU"", ""name"":""Mustangs"", ""nameShort"":""Mustangs"", ""fullname"":""SMU Mustangs"", ""primaryColor"":""#FB3941"", ""sportid2"":""5"", ""eventgroupid"":""87637"", ""generalSportName"":""Football"", ""sportname"":""CFB"", ""teamwebsite"":""None""}"
83,"{'6': '6551124f-312e-49c8-87c4-d1cba14133c7', '10': '1000061840', '15': '8412'}",5,TUL,Tulane,TUL,Green Wave,Green Wave,Tulane Green Wave,#2E5C52,5,87637,Football,CFB,None,None,"{""teamId"":""83"", ""teamIdsByProvider"":""{'6': '6551124f-312e-49c8-87c4-d1cba14133c7', '10': '1000061840', '15': '8412'}"", ""sportId"":""5"", ""shortCode"":""TUL"", ""market"":""Tulane"", ""marketAbbr"":""TUL"", ""name"":""Green Wave"", ""nameShort"":""Green Wave"", ""fullname"":""Tulane Green Wave"", ""primaryColor"":""#2E5C52"", ""sportid2"":""5"", ""eventgroupid"":""87637"", ""generalSportName"":""Football"", ""sportname"":""CFB"", ""teamwebsite"":""None""}"
127,"{'6': 'b845a41f-2606-478f-a458-3fee79588ad8', '10': '1001091020', '15': '9456'}",5,UTSA,UTSA,UTSA,Roadrunners,Roadrunners,UTSA Roadrunners,#F15A22,5,87637,Football,CFB,None,None,"{""teamId"":""127"", ""teamIdsByProvider"":""{'6': 'b845a41f-2606-478f-a458-3fee79588ad8', '10': '1001091020', '15': '9456'}"", ""sportId"":""5"", ""shortCode"":""UTSA"", ""market"":""UTSA"", ""marketAbbr"":""UTSA"", ""name"":""Roadrunners"", ""nameShort"":""Roadrunners"", ""fullname"":""UTSA Roadrunners"", ""primaryColor"":""#F15A22"", ""sportid2"":""5"", ""eventgroupid"":""87637"", ""generalSportName"":""Football"", ""sportname"":""CFB"", ""teamwebsite"":""None""}"
89,"{'6': '7c3a4847-5a1d-422f-b15b-dcc5f8cc5e24', '10': '1000056966', '15': '8378'}",5,MEM,Memphis,MEM,Tigers,Tigers,Memphis Tigers,#2B6FEC,5,87637,Football,CFB,None,None,"{""teamId"":""89"", ""teamIdsByProvider"":""{'6': '7c3a4847-5a1d-422f-b15b-dcc5f8cc5e24', '10': '1000056966', '15': '8378'}"", ""sportId"":""5"", ""shortCode"":""MEM"", ""market"":""Memphis"", ""marketAbbr"":""MEM"", ""name"":""Tigers"", ""nameShort"":""Tigers"", ""fullname"":""Memphis Tigers"", ""primaryColor"":""#2B6FEC"", ""sportid2"":""5"", ""eventgroupid"":""87637"", ""generalSportName"":""Football"", ""sportname"":""CFB"", ""teamwebsite"":""None""}"
80,"{'6': 'eacced25-52d9-4c27-ab9d-ea9aef995e82', '10': '1000068256', '15': '9418'}",5,USF,South Florida,USF,Bulls,Bulls,South Florida Bulls,#24442F,5,87637,Football,CFB,None,None,"{""teamId"":""80"", ""teamIdsByProvider"":""{'6': 'eacced25-52d9-4c27-ab9d-ea9aef995e82', '10': '1000068256', '15': '9418'}"", ""sportId"":""5"", ""shortCode"":""USF"", ""market"":""South Florida"", ""marketAbbr"":""USF"", ""name"":""Bulls"", ""nameShort"":""Bulls"", ""fullname"":""South Florida Bulls"", ""primaryColor"":""#24442F"", ""sportid2"":""5"", ""eventgroupid"":""87637"", ""generalSportName"":""Football"", ""sportname"":""CFB"", ""teamwebsite"":""None""}"
126,"{'6': '31cc5b49-fbc5-4aca-9196-fbcce6bc6ad9', '10': '1000035650', '15': '8229'}",5,RICE,Rice,RICE,Owls,Owls,Rice Owls,#2C2D63,5,87637,Football,CFB,None,None,"{""teamId"":""126"", ""teamIdsByProvider"":""{'6': '31cc5b49-fbc5-4aca-9196-fbcce6bc6ad9', '10': '1000035650', '15': '8229'}"", ""sportId"":""5"", ""shortCode"":""RICE"", ""market"":""Rice"", ""marketAbbr"":""RICE"", ""name"":""Owls"", ""nameShort"":""Owls"", ""fullname"":""Rice Owls"", ""primaryColor"":""#2C2D63"", ""sportid2"":""5"", ""eventgroupid"":""87637"", ""generalSportName"":""Football"", ""sportname"":""CFB"", ""teamwebsite"":""None""}"
